filename,order,species,class
strigiformes_athene_noctua_00015.jpg,Strigiformes,Athene Noctua,Athene Noctua
passeriformes_tangara_cyanicollis_00001.jpg,Passeriformes,Tangara Cyanicollis,Thraupidae
anseriformes_aythya_americana_00015.jpg,Anseriformes,Aythya Americana,Aythya sp.
caprimulgiformes_caprimulgus_climacurus_00035.jpg,Caprimulgiformes,Caprimulgus Climacurus,Caprimulgus Climacurus
charadriiformes_larus_cachinnans_00061.jpg,Charadriiformes,Larus Cachinnans,Larus Cachinnans
galliformes_perdix_perdix_00037.jpg,Galliformes,Perdix Perdix,Perdix Perdix
passeriformes_pericrocotus_brevirostris_00003.jpg,Passeriformes,Pericrocotus Brevirostris,Campephagidae
gaviiformes_gavia_stellata_00017.jpg,Gaviiformes,Gavia Stellata,Gavia sp.
passeriformes_carduelis_carduelis_00167.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
accipitriformes_circaetus_gallicus_00072.jpg,Accipitriformes,Circaetus Gallicus,Circaetus Gallicus
anseriformes_melanitta_fusca_00064.jpg,Anseriformes,Melanitta Fusca,Melanitta Fusca
psittaciformes_amazona_ochrocephala_00061.jpg,Psittaciformes,Amazona Ochrocephala,Amazona Ochrocephala
anseriformes_somateria_mollissima_00032.jpg,Anseriformes,Somateria Mollissima,Somateria sp.
ciconiiformes_ciconia_ciconia_00057.jpg,Ciconiiformes,Ciconia Ciconia,Ciconia Ciconia
charadriiformes_larus_fuscus_00183.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
charadriiformes_larus_fuscus_00106.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
caprimulgiformes_nyctibius_griseus_00043.jpg,Caprimulgiformes,Nyctibius Griseus,Nyctibius Griseus
passeriformes_bombycilla_garrulus_00017.jpg,Passeriformes,Bombycilla Garrulus,Bombycilla Garrulus
passeriformes_chloris_chloris_00008.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
passeriformes_curruca_hortensis_00008.jpg,Passeriformes,Curruca Hortensis,Curruca sp.
passeriformes_anthus_pratensis_00018.jpg,Passeriformes,Anthus Pratensis,Motacillidae
galliformes_polyplectron_schleiermacheri_00117.jpg,Galliformes,Polyplectron Schleiermacheri,Polyplectron Schleiermacheri
passeriformes_acridotheres_tristis_00029.jpg,Passeriformes,Acridotheres Tristis,Sturnidae
phoenicopteriformes_phoenicopterus_ruber_00001.jpg,Phoenicopteriformes,Phoenicopterus Ruber,Phoenicopterus Ruber
ciconiiformes_botaurus_stellaris_00102.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
strigiformes_strix_aluco_00021.jpg,Strigiformes,Strix Aluco,Strix Aluco
passeriformes_phoenicurus_ochruros_00029.jpg,Passeriformes,Phoenicurus Ochruros,Phoenicurus Ochruros
anseriformes_aythya_valisineria_00030.jpg,Anseriformes,Aythya Valisineria,Aythya Valisineria
galliformes_tetrao_urogallus_00044.jpg,Galliformes,Tetrao Urogallus,Tetrao Urogallus
anseriformes_bucephala_clangula_00019.jpg,Anseriformes,Bucephala Clangula,Bucephala sp.
gruiformes_rallus_aquaticus_00004.jpg,Gruiformes,Rallus Aquaticus,Rallus Aquaticus
anseriformes_aythya_marila_00035.jpg,Anseriformes,Aythya Marila,Aythya Marila
anseriformes_melanitta_nigra_00070.jpg,Anseriformes,Melanitta Nigra,Melanitta Nigra
caprimulgiformes_caprimulgus_poliocephalus_00010.jpg,Caprimulgiformes,Caprimulgus Poliocephalus,Caprimulgus sp.
passeriformes_corvus_frugilegus_00026.jpg,Passeriformes,Corvus Frugilegus,Corvus Frugilegus
anseriformes_aix_galericulata_00034.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
passeriformes_chloris_chloris_00194.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
cuculiformes_cuculus_canorus_00065.jpg,Cuculiformes,Cuculus Canorus,Cuculus Canorus
strigiformes_bubo_bubo_00011.jpg,Strigiformes,Bubo Bubo,Bubo Bubo
accipitriformes_aquila_nipalensis_00052.jpg,Accipitriformes,Aquila Nipalensis,Aquila Nipalensis
columbiformes_phaps_chalcoptera_00005.jpg,Columbiformes,Phaps Chalcoptera,Columbidae
anseriformes_chenonetta_jubata_00105.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
accipitriformes_haliaeetus_albicilla_00060.jpg,Accipitriformes,Haliaeetus Albicilla,Haliaeetus Albicilla
passeriformes_motacilla_flava_00017.jpg,Passeriformes,Motacilla Flava,Motacillidae
passeriformes_spermestes_bicolor_00025.jpg,Passeriformes,Spermestes Bicolor,Estrildidae
piciformes_psilopogon_corvinus_00016.jpg,Piciformes,Psilopogon Corvinus,Ramphastidae
charadriiformes_calidris_alpina_00192.jpg,Charadriiformes,Calidris Alpina,Calidris Alpina
passeriformes_saxicola_caprata_00002.jpg,Passeriformes,Saxicola Caprata,Saxicola sp.
passeriformes_perisoreus_canadensis_00017.jpg,Passeriformes,Perisoreus Canadensis,Corvidae
passeriformes_corvus_dauuricus_00008.jpg,Passeriformes,Corvus Dauuricus,Corvus sp.
passeriformes_phoenicurus_moussieri_00006.jpg,Passeriformes,Phoenicurus Moussieri,Phoenicurus sp.
accipitriformes_milvus_milvus_00031.jpg,Accipitriformes,Milvus Milvus,Milvus Milvus
passeriformes_saxicola_rubicola_00009.jpg,Passeriformes,Saxicola Rubicola,Saxicola sp.
charadriiformes_actitis_hypoleucos_00062.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
passeriformes_calandrella_brachydactyla_00021.jpg,Passeriformes,Calandrella Brachydactyla,Alaudidae
caprimulgiformes_caprimulgus_rufigena_00023.jpg,Caprimulgiformes,Caprimulgus Rufigena,Caprimulgus sp.
anseriformes_somateria_fischeri_00030.jpg,Anseriformes,Somateria Fischeri,Somateria sp.
accipitriformes_circus_cyaneus_00178.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
charadriiformes_calidris_canutus_00167.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
passeriformes_garrulus_glandarius_00269.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
passeriformes_acanthis_flammea_00036.jpg,Passeriformes,Acanthis Flammea,Fringillidae
caprimulgiformes_caprimulgus_climacurus_00139.jpg,Caprimulgiformes,Caprimulgus Climacurus,Caprimulgus Climacurus
accipitriformes_buteo_rufinus_00058.jpg,Accipitriformes,Buteo Rufinus,Buteo Rufinus
charadriiformes_larus_crassirostris_00112.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_pluvialis_apricaria_00054.jpg,Charadriiformes,Pluvialis Apricaria,Pluvialis Apricaria
passeriformes_saxicola_rubetra_00031.jpg,Passeriformes,Saxicola Rubetra,Saxicola sp.
strigiformes_asio_flammeus_00049.jpg,Strigiformes,Asio Flammeus,Asio Flammeus
columbiformes_columba_rupestris_00004.jpg,Columbiformes,Columba Rupestris,Columba sp.
piciformes_dendrocopos_major_00069.jpg,Piciformes,Dendrocopos Major,Dendrocopos Major
anseriformes_anas_acuta_00131.jpg,Anseriformes,Anas Acuta,Anas Acuta
accipitriformes_aquila_chrysaetos_00065.jpg,Accipitriformes,Aquila Chrysaetos,Aquila Chrysaetos
galliformes_phasianus_colchicus_00006.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
apodiformes_apus_apus_00158.jpg,Apodiformes,Apus Apus,Apus Apus
anseriformes_cygnus_olor_00035.jpg,Anseriformes,Cygnus Olor,Cygnus sp.
caprimulgiformes_caprimulgus_rufigena_00004.jpg,Caprimulgiformes,Caprimulgus Rufigena,Caprimulgus sp.
galliformes_perdix_perdix_00066.jpg,Galliformes,Perdix Perdix,Perdix Perdix
anseriformes_aix_galericulata_00149.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
strigiformes_otus_bakkamoena_00071.jpg,Strigiformes,Otus Bakkamoena,Otus Bakkamoena
passeriformes_garrulus_glandarius_00270.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
phoenicopteriformes_phoenicopterus_roseus_00105.jpg,Phoenicopteriformes,Phoenicopterus Roseus,Phoenicopterus Roseus
charadriiformes_larus_cachinnans_00078.jpg,Charadriiformes,Larus Cachinnans,Larus Cachinnans
anseriformes_chenonetta_jubata_00212.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
columbiformes_phaps_elegans_00003.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
caprimulgiformes_chordeiles_minor_00033.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
passeriformes_saxicola_rubetra_00009.jpg,Passeriformes,Saxicola Rubetra,Saxicola sp.
apodiformes_apus_apus_00004.jpg,Apodiformes,Apus Apus,Apus Apus
caprimulgiformes_chordeiles_minor_00040.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
anseriformes_anser_brachyrhynchus_00009.jpg,Anseriformes,Anser Brachyrhynchus,Anser Brachyrhynchus
charadriiformes_tringa_nebularia_00005.jpg,Charadriiformes,Tringa Nebularia,Tringa sp.
passeriformes_chloris_chloris_00108.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
anseriformes_aythya_ferina_00016.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
anseriformes_mergellus_albellus_00096.jpg,Anseriformes,Mergellus Albellus,Mergellus Albellus
anseriformes_aix_sponsa_00094.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
accipitriformes_accipiter_gentilis_00000.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
anseriformes_chenonetta_jubata_00233.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
gruiformes_aramides_cajaneus_00015.jpg,Gruiformes,Aramides Cajaneus,Rallidae
passeriformes_corvus_dauuricus_00011.jpg,Passeriformes,Corvus Dauuricus,Corvus sp.
strigiformes_strix_aluco_00115.jpg,Strigiformes,Strix Aluco,Strix Aluco
coraciiformes_coracias_cyanogaster_00028.jpg,Coraciiformes,Coracias Cyanogaster,Coracias Cyanogaster
passeriformes_regulus_regulus_00074.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
passeriformes_acrocephalus_schoenobaenus_00104.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
charadriiformes_haematopus_ostralegus_00149.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
piciformes_picus_viridis_00115.jpg,Piciformes,Picus Viridis,Picus Viridis
cuculiformes_cuculus_canorus_00081.jpg,Cuculiformes,Cuculus Canorus,Cuculus Canorus
accipitriformes_circus_cyaneus_00241.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
passeriformes_acrocephalus_scirpaceus_00112.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
columbiformes_columba_palumbus_00025.jpg,Columbiformes,Columba Palumbus,Columba Palumbus
anseriformes_anas_acuta_00013.jpg,Anseriformes,Anas Acuta,Anas Acuta
anseriformes_anas_acuta_00079.jpg,Anseriformes,Anas Acuta,Anas Acuta
strigiformes_asio_flammeus_00152.jpg,Strigiformes,Asio Flammeus,Asio Flammeus
strigiformes_asio_otus_00037.jpg,Strigiformes,Asio Otus,Asio Otus
galliformes_syrmaticus_humiae_00039.jpg,Galliformes,Syrmaticus Humiae,Syrmaticus sp.
passeriformes_acrocephalus_schoenobaenus_00018.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
strigiformes_aegolius_funereus_00101.jpg,Strigiformes,Aegolius Funereus,Aegolius Funereus
ciconiiformes_botaurus_stellaris_00062.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
passeriformes_acrocephalus_schoenobaenus_00027.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
charadriiformes_tringa_totanus_00119.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
anseriformes_anas_zonorhyncha_00006.jpg,Anseriformes,Anas Zonorhyncha,Anas Zonorhyncha
accipitriformes_accipiter_brevipes_00007.jpg,Accipitriformes,Accipiter Brevipes,Accipitridae
anseriformes_aythya_affinis_00039.jpg,Anseriformes,Aythya Affinis,Aythya Affinis
galliformes_phasianus_colchicus_00064.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
galliformes_tetrao_urogallus_00077.jpg,Galliformes,Tetrao Urogallus,Tetrao Urogallus
charadriiformes_calidris_alpina_00069.jpg,Charadriiformes,Calidris Alpina,Calidris Alpina
galliformes_alectoris_chukar_00032.jpg,Galliformes,Alectoris Chukar,Alectoris sp.
passeriformes_crypsirina_temia_00001.jpg,Passeriformes,Crypsirina Temia,Corvidae
anseriformes_aix_sponsa_00224.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
apodiformes_apus_apus_00062.jpg,Apodiformes,Apus Apus,Apus Apus
apodiformes_apus_apus_00145.jpg,Apodiformes,Apus Apus,Apus Apus
charadriiformes_alca_torda_00006.jpg,Charadriiformes,Alca Torda,Alca Torda
passeriformes_melanocorypha_calandra_00010.jpg,Passeriformes,Melanocorypha Calandra,Alaudidae
gruiformes_aramides_cajaneus_00020.jpg,Gruiformes,Aramides Cajaneus,Rallidae
passeriformes_linaria_cannabina_00005.jpg,Passeriformes,Linaria Cannabina,Fringillidae
galliformes_phasianus_colchicus_00150.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
piciformes_colaptes_auratus_00048.jpg,Piciformes,Colaptes Auratus,Colaptes Auratus
accipitriformes_accipiter_gentilis_00106.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
passeriformes_phylloscopus_collybita_00089.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
apodiformes_apus_apus_00167.jpg,Apodiformes,Apus Apus,Apus Apus
piciformes_lybius_torquatus_00011.jpg,Piciformes,Lybius Torquatus,Ramphastidae
passeriformes_gubernatrix_cristata_00004.jpg,Passeriformes,Gubernatrix Cristata,Thraupidae
strigiformes_asio_otus_00050.jpg,Strigiformes,Asio Otus,Asio Otus
charadriiformes_larus_dominicanus_00070.jpg,Charadriiformes,Larus Dominicanus,Larus Dominicanus
charadriiformes_pluvialis_squatarola_00207.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
passeriformes_regulus_regulus_00090.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
accipitriformes_accipiter_nisus_00139.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
strigiformes_strix_aluco_00120.jpg,Strigiformes,Strix Aluco,Strix Aluco
caprimulgiformes_caprimulgus_ruficollis_00028.jpg,Caprimulgiformes,Caprimulgus Ruficollis,Caprimulgus Ruficollis
galliformes_rheinardia_ocellata_00000.jpg,Galliformes,Rheinardia Ocellata,Phasianidae
caprimulgiformes_caprimulgus_rufigena_00005.jpg,Caprimulgiformes,Caprimulgus Rufigena,Caprimulgus sp.
strigiformes_otus_scops_00042.jpg,Strigiformes,Otus Scops,Otus Scops
accipitriformes_accipiter_nisus_00204.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
caprimulgiformes_nyctibius_griseus_00004.jpg,Caprimulgiformes,Nyctibius Griseus,Nyctibius Griseus
piciformes_picus_awokera_00012.jpg,Piciformes,Picus Awokera,Picidae
passeriformes_acrocephalus_scirpaceus_00155.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
anseriformes_aythya_americana_00026.jpg,Anseriformes,Aythya Americana,Aythya sp.
anseriformes_chenonetta_jubata_00002.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
accipitriformes_circus_cyaneus_00237.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
anseriformes_mareca_sibilatrix_00007.jpg,Anseriformes,Mareca Sibilatrix,Mareca sp.
charadriiformes_calidris_canutus_00126.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
charadriiformes_haematopus_ostralegus_00137.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
passeriformes_lamprotornis_caudatus_00022.jpg,Passeriformes,Lamprotornis Caudatus,Lamprotornis sp.
galliformes_phasianus_colchicus_00034.jpg,Galliformes,Phasianus Colchicus,Phasianus Colchicus
columbiformes_columba_livia_00009.jpg,Columbiformes,Columba Livia,Columba Livia
galliformes_tetrao_urogallus_00129.jpg,Galliformes,Tetrao Urogallus,Tetrao Urogallus
strigiformes_otus_bakkamoena_00052.jpg,Strigiformes,Otus Bakkamoena,Otus Bakkamoena
charadriiformes_larus_cachinnans_00003.jpg,Charadriiformes,Larus Cachinnans,Larus Cachinnans
passeriformes_hirundo_rustica_00045.jpg,Passeriformes,Hirundo Rustica,Hirundo Rustica
strigiformes_asio_otus_00107.jpg,Strigiformes,Asio Otus,Asio Otus
charadriiformes_calidris_canutus_00104.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
accipitriformes_pandion_haliaetus_00002.jpg,Accipitriformes,Pandion Haliaetus,Pandion Haliaetus
strigiformes_asio_otus_00175.jpg,Strigiformes,Asio Otus,Asio Otus
columbiformes_phaps_elegans_00072.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
passeriformes_luscinia_megarhynchos_00046.jpg,Passeriformes,Luscinia Megarhynchos,Luscinia Megarhynchos
passeriformes_garrulus_glandarius_00010.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
passeriformes_spinus_psaltria_00022.jpg,Passeriformes,Spinus Psaltria,Spinus Psaltria
passeriformes_aegithalos_caudatus_00073.jpg,Passeriformes,Aegithalos Caudatus,Aegithalos Caudatus
charadriiformes_actitis_hypoleucos_00060.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
charadriiformes_haematopus_ostralegus_00204.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
accipitriformes_accipiter_nisus_00275.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
anseriformes_anser_anser_00093.jpg,Anseriformes,Anser Anser,Anser Anser
passeriformes_zosterops_erythropleurus_00019.jpg,Passeriformes,Zosterops Erythropleurus,Zosterops sp.
passeriformes_anthus_pratensis_00007.jpg,Passeriformes,Anthus Pratensis,Motacillidae
anseriformes_chenonetta_jubata_00234.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
charadriiformes_larus_crassirostris_00083.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
anseriformes_mergus_serrator_00081.jpg,Anseriformes,Mergus Serrator,Mergus Serrator
passeriformes_sturnia_pagodarum_00011.jpg,Passeriformes,Sturnia Pagodarum,Sturnidae
strigiformes_strix_aluco_00097.jpg,Strigiformes,Strix Aluco,Strix Aluco
passeriformes_chloris_chloris_00171.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
apodiformes_apus_apus_00059.jpg,Apodiformes,Apus Apus,Apus Apus
anseriformes_anser_canagicus_00019.jpg,Anseriformes,Anser Canagicus,Anser Canagicus
piciformes_picus_viridis_00186.jpg,Piciformes,Picus Viridis,Picus Viridis
passeriformes_chloris_chloris_00092.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
apodiformes_archilochus_colubris_00013.jpg,Apodiformes,Archilochus Colubris,Trochilidae
accipitriformes_circus_cyaneus_00176.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
strigiformes_athene_noctua_00097.jpg,Strigiformes,Athene Noctua,Athene Noctua
accipitriformes_accipiter_nisus_00060.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
caprimulgiformes_caprimulgus_climacurus_00136.jpg,Caprimulgiformes,Caprimulgus Climacurus,Caprimulgus Climacurus
anseriformes_anser_anser_00075.jpg,Anseriformes,Anser Anser,Anser Anser
anseriformes_aythya_fuligula_00063.jpg,Anseriformes,Aythya Fuligula,Aythya Fuligula
piciformes_dendrocopos_major_00086.jpg,Piciformes,Dendrocopos Major,Dendrocopos Major
phoenicopteriformes_phoenicopterus_roseus_00032.jpg,Phoenicopteriformes,Phoenicopterus Roseus,Phoenicopterus Roseus
passeriformes_luscinia_megarhynchos_00035.jpg,Passeriformes,Luscinia Megarhynchos,Luscinia Megarhynchos
anseriformes_aix_sponsa_00006.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
accipitriformes_circus_cyaneus_00122.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
galliformes_rheinardia_ocellata_00003.jpg,Galliformes,Rheinardia Ocellata,Phasianidae
caprimulgiformes_caprimulgus_poliocephalus_00012.jpg,Caprimulgiformes,Caprimulgus Poliocephalus,Caprimulgus sp.
ciconiiformes_ciconia_nigra_00056.jpg,Ciconiiformes,Ciconia Nigra,Ciconia Nigra
passeriformes_linaria_cannabina_00020.jpg,Passeriformes,Linaria Cannabina,Fringillidae
anseriformes_aix_galericulata_00214.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
charadriiformes_haematopus_ostralegus_00287.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
coraciiformes_megaceryle_torquata_00024.jpg,Coraciiformes,Megaceryle Torquata,Alcedinidae
charadriiformes_alca_torda_00186.jpg,Charadriiformes,Alca Torda,Alca Torda
strigiformes_asio_otus_00211.jpg,Strigiformes,Asio Otus,Asio Otus
gruiformes_otis_tarda_00039.jpg,Gruiformes,Otis Tarda,Otis Tarda
anseriformes_chenonetta_jubata_00092.jpg,Anseriformes,Chenonetta Jubata,Chenonetta Jubata
passeriformes_carduelis_carduelis_00171.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
piciformes_dendrocopos_medius_00001.jpg,Piciformes,Dendrocopos Medius,Dendrocopos Medius
anseriformes_anas_bahamensis_00080.jpg,Anseriformes,Anas Bahamensis,Anas Bahamensis
apodiformes_apus_apus_00010.jpg,Apodiformes,Apus Apus,Apus Apus
accipitriformes_aquila_heliaca_00013.jpg,Accipitriformes,Aquila Heliaca,Accipitridae
gaviiformes_gavia_immer_00014.jpg,Gaviiformes,Gavia Immer,Gavia sp.
charadriiformes_larus_crassirostris_00039.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_sterna_hirundo_00021.jpg,Charadriiformes,Sterna Hirundo,Sterna Hirundo
anseriformes_aythya_collaris_00007.jpg,Anseriformes,Aythya Collaris,Aythya sp.
passeriformes_carduelis_carduelis_00037.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
phoenicopteriformes_phoenicopterus_ruber_00043.jpg,Phoenicopteriformes,Phoenicopterus Ruber,Phoenicopterus Ruber
charadriiformes_larus_fuscus_00008.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
ciconiiformes_botaurus_stellaris_00002.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
passeriformes_phoenicurus_ochruros_00035.jpg,Passeriformes,Phoenicurus Ochruros,Phoenicurus Ochruros
columbiformes_columba_livia_00027.jpg,Columbiformes,Columba Livia,Columba Livia
passeriformes_spinus_crassirostris_00014.jpg,Passeriformes,Spinus Crassirostris,Spinus sp.
